order,conditionedCat,block,trial,stim_cat_num,stim_number,stim_name,stim_cat_superord,stim_oldnew,stim_firstphase
8,2,3,129,1,69,stimuli/animals/porcupine.jpg,Mammals,2,3
8,2,3,130,1,63,stimuli/animals/marlin.jpg,SeaDwellers,2,3
8,2,3,131,1,50,stimuli/animals/lobster.jpg,SeaDwellers,2,3
8,2,3,132,1,91,stimuli/animals/bat.jpg,Mammals,1,1
8,2,3,133,1,87,stimuli/animals/wildabeast.jpg,Mammals,2,3
8,2,3,134,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
8,2,3,135,1,112,stimuli/animals/crab.jpg,SeaDwellers,2,3
8,2,3,136,2,244,stimuli/tools/mallet.jpg,Toolbox,2,3
8,2,3,137,1,152,stimuli/animals/clam.jpg,SeaDwellers,2,3
8,2,3,138,1,94,stimuli/animals/jackal.jpg,Mammals,1,1
8,2,3,139,1,77,stimuli/animals/watusi.jpg,Mammals,1,2
8,2,3,140,2,323,stimuli/tools/weldershammer.jpg,Toolbox,1,2
8,2,3,141,1,3,stimuli/animals/rabbit.jpg,Mammals,2,3
8,2,3,142,1,113,stimuli/animals/moth.jpg,Invertebrates,2,3
8,2,3,143,2,308,stimuli/tools/blender.jpg,Household,2,3
8,2,3,144,2,280,stimuli/tools/cheesegrater.jpg,Household,1,1
8,2,3,145,2,331,stimuli/tools/gentssaw.jpg,Toolbox,1,1
8,2,3,146,2,275,stimuli/tools/ladel.jpg,Household,2,3
8,2,3,147,1,60,stimuli/animals/alligator.jpg,ReptilesAmph,1,2
8,2,3,148,1,171,stimuli/animals/woodlouse.jpg,Invertebrates,2,3
8,2,3,149,2,207,stimuli/tools/ducttape.jpg,Household,2,3
8,2,3,150,2,218,stimuli/tools/drillbit.jpg,Powertools,2,3
8,2,3,151,1,122,stimuli/animals/clownfish.jpg,SeaDwellers,1,2
8,2,3,152,1,5,stimuli/animals/horse.jpg,Mammals,2,3
8,2,3,153,2,254,stimuli/tools/toaster.jpg,Household,1,2
8,2,3,154,1,105,stimuli/animals/lizard.jpg,ReptilesAmph,1,1
8,2,3,155,2,250,stimuli/tools/laptop.jpg,Devices,2,3
8,2,3,156,2,351,stimuli/tools/beaker.jpg,Household,1,1
8,2,3,157,2,325,stimuli/tools/microwave.jpg,Devices,1,2
8,2,3,158,1,15,stimuli/animals/brown_bear.jpg,Mammals,1,1
8,2,3,159,2,269,stimuli/tools/magnifyingglass.jpg,Household,1,2
8,2,3,160,2,221,stimuli/tools/lawnmower.jpg,Household,2,3
8,2,3,161,2,183,stimuli/tools/wrench.jpg,Toolbox,1,1
8,2,3,162,1,23,stimuli/animals/mountainsheep.jpg,Mammals,1,1
8,2,3,163,1,167,stimuli/animals/leafinsect.jpg,Invertebrates,2,3
8,2,3,164,2,191,stimuli/tools/ladder.jpg,Household,2,3
8,2,3,165,2,317,stimuli/tools/routerplane.jpg,Toolbox,1,2
8,2,3,166,1,1,stimuli/animals/cat.jpg,Mammals,1,2
8,2,3,167,2,357,stimuli/tools/washboard.jpg,Household,2,3
8,2,3,168,1,34,stimuli/animals/owl.jpg,Birds,2,3
8,2,3,169,1,100,stimuli/animals/finch.jpg,Birds,1,2
8,2,3,170,2,342,stimuli/tools/crank.jpg,Toolbox,1,1
8,2,3,171,1,175,stimuli/animals/herculesbeetle.jpg,Invertebrates,2,3
8,2,3,172,2,306,stimuli/tools/floorbuffer.jpg,Household,2,3
8,2,3,173,2,215,stimuli/tools/trowel.jpg,Toolbox,1,1
8,2,3,174,2,243,stimuli/tools/tongs.jpg,Household,2,3
8,2,3,175,1,24,stimuli/animals/mouse.jpg,Mammals,1,2
8,2,3,176,1,8,stimuli/animals/lion.jpg,Mammals,1,1
8,2,3,177,1,70,stimuli/animals/bumblebee.jpg,Invertebrates,2,3
8,2,3,178,2,310,stimuli/tools/compass.jpg,Toolbox,1,2
8,2,3,179,1,84,stimuli/animals/goldfish.jpg,SeaDwellers,1,2
8,2,3,180,1,14,stimuli/animals/tiger.jpg,Mammals,1,2
8,2,3,181,2,231,stimuli/tools/squeegee.jpg,Toolbox,2,3
8,2,3,182,1,92,stimuli/animals/bullfrog.jpg,ReptilesAmph,2,3
8,2,3,183,1,178,stimuli/animals/beetle.jpg,Invertebrates,2,3
8,2,4,184,2,321,stimuli/tools/tirespoon.jpg,Toolbox,2,3
8,2,4,185,2,212,stimuli/tools/scissors.jpg,Toolbox,1,1
8,2,4,186,1,99,stimuli/animals/waterdragon.jpg,ReptilesAmph,1,2
8,2,4,187,2,320,stimuli/tools/tirespoon.jpg,Toolbox,2,3
8,2,4,188,2,202,stimuli/tools/flashlight.jpg,Household,2,3
8,2,4,189,2,348,stimuli/tools/carpetblower.jpg,Powertools,2,3
8,2,4,190,1,156,stimuli/animals/mealworm.jpg,Invertebrates,2,3
8,2,4,191,2,327,stimuli/tools/sparkplug.jpg,Toolbox,2,3
8,2,4,192,1,67,stimuli/animals/waterbuffalo.jpg,Mammals,1,2
8,2,4,193,2,184,stimuli/tools/fishtailchisel.jpg,Toolbox,1,1
8,2,4,194,1,68,stimuli/animals/camel.jpg,Mammals,1,1
8,2,4,195,1,160,stimuli/animals/aardvark.jpg,Mammals,2,3
8,2,4,196,1,110,stimuli/animals/beta.jpg,SeaDwellers,1,1
8,2,4,197,1,40,stimuli/animals/chimp.jpg,Mammals,1,2
8,2,4,198,2,301,stimuli/tools/electricsander.jpg,Powertools,1,1
8,2,4,199,1,62,stimuli/animals/goat.jpg,Mammals,2,3
8,2,4,200,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
8,2,4,201,2,288,stimuli/tools/snowbrush.jpg,Powertools,2,3
8,2,4,202,1,125,stimuli/animals/ladybug.jpg,Invertebrates,2,3
8,2,4,203,1,30,stimuli/animals/pig.jpg,Mammals,2,3
8,2,4,204,2,182,stimuli/tools/pliers.jpg,Toolbox,2,3
8,2,4,205,1,33,stimuli/animals/cheetah.jpg,Mammals,1,1
8,2,4,206,2,247,stimuli/tools/razorblade.jpg,Household,1,1
8,2,4,207,2,332,stimuli/tools/reflexhammer.jpg,Household,1,2
8,2,4,208,2,338,stimuli/tools/tubingbender.jpg,Toolbox,1,2
8,2,4,209,1,29,stimuli/animals/penguin.jpg,Birds,1,1
8,2,4,210,2,188,stimuli/tools/bolt.jpg,Toolbox,1,2
8,2,4,211,1,86,stimuli/animals/turkey.jpg,Birds,2,3
8,2,4,212,2,307,stimuli/tools/anvil.jpg,Toolbox,1,2
8,2,4,213,1,36,stimuli/animals/seal.jpg,SeaDwellers,2,3
8,2,4,214,2,318,stimuli/tools/stopwatch.jpg,Devices,1,2
8,2,4,215,2,252,stimuli/tools/paintroller.jpg,Household,2,3
8,2,4,216,2,289,stimuli/tools/sprinkler.jpg,Household,1,1
8,2,4,217,1,42,stimuli/animals/frog.jpg,ReptilesAmph,1,1
8,2,4,218,2,181,stimuli/tools/hammer.jpg,Toolbox,1,2
8,2,4,219,1,103,stimuli/animals/prayingmantis.jpg,Invertebrates,2,3
8,2,4,220,1,2,stimuli/animals/dog.jpg,Mammals,2,3
8,2,4,221,1,136,stimuli/animals/iguana.jpg,ReptilesAmph,1,2
8,2,4,222,2,216,stimuli/tools/viceclamp.jpg,Toolbox,1,1
8,2,4,223,2,281,stimuli/tools/file.jpg,Household,2,3
8,2,4,224,2,233,stimuli/tools/weedeater.jpg,Powertools,1,1
8,2,4,225,1,57,stimuli/animals/kangaroo.jpg,Mammals,2,3
8,2,4,226,1,88,stimuli/animals/blackleopard.jpg,Mammals,1,1
8,2,4,227,2,195,stimuli/tools/level.jpg,Toolbox,2,3
8,2,4,228,2,346,stimuli/tools/bevelgauge.jpg,Devices,1,2
8,2,4,229,2,309,stimuli/tools/carabiner.jpg,Toolbox,1,2
8,2,4,230,1,135,stimuli/animals/highlandcow.jpg,Mammals,2,3
8,2,4,231,1,126,stimuli/animals/redpanda.jpg,Mammals,1,1
8,2,4,232,1,17,stimuli/animals/leopard.jpg,Mammals,1,2
8,2,4,233,2,290,stimuli/tools/stroller.jpg,Household,2,3
8,2,4,234,1,169,stimuli/animals/halibut.jpg,SeaDwellers,2,3
8,2,4,235,1,75,stimuli/animals/snail.jpg,Invertebrates,2,3
8,2,4,236,2,205,stimuli/tools/wheelbarrow.jpg,Household,2,3
8,2,4,237,2,334,stimuli/tools/tubeflaring.jpg,Toolbox,1,2
8,2,4,238,1,18,stimuli/animals/macaw.jpg,Birds,2,3
8,2,4,239,1,145,stimuli/animals/vulture.jpg,Birds,2,3
8,2,4,240,2,228,stimuli/tools/cuttingboard.jpg,Household,2,3
8,2,4,241,2,259,stimuli/tools/smartphone.jpg,Devices,2,3
8,2,4,242,1,166,stimuli/animals/ibises.jpg,Birds,1,1
8,2,4,243,2,249,stimuli/tools/kettle.jpg,Household,1,1
8,2,4,244,1,97,stimuli/animals/hedgehog.jpg,Mammals,1,1
